created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25c3c-0a6c-11ed-98c8-4129adfcc95f,15 Minutes ,"""Grand Star"", formerly known as ""Ice Corp."", is a futuristic, action-adventure series based on the saga by French novelist Georges J. Arnaud. In the latter part of the 21st century, there is a cataclysmic explosion on the moon, which was being used as a nuclear waste dump and the earth is turned into a frozen mass of ice. Billions died but a few thousands have managed to rebuild their lives in railway stations like ""Grand Star"", where they must learn to survive in the frozen landscape home to strange near humans of unknown origin who can withstand the cold and the ""renewer"" who profess the return of the Sun. Starring Canadian actors Tyler Johnston (Godiva's, Blood Ties), Kyle Labine (Freddy vs. Jason), Tammy Hui (Battlestar Galactica) and Tristan D. Lalla (Superstorm).",2001-01-01,3,movie,4167,Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25c64-0a6c-11ed-98c8-4129adfcc95f,Get Over It ,"The Leeds family is thrown right in the middle of a war between the cops and gangland when they are the only witnesses to two murders committed by gang kingpin Maxey Campos. Initially positive in their identification of the murderer, their attitudes change when young Donny Leeds is kidnapped by Campos' boys. No amount of threatening with perjury by D.A. Whitlock can get them to tell the truth - except for cantankerous old Grandpa, civil war veteran, who berates his family for failing to do their civic duty, whatever the cost. Though having his doubts as to the credibility of his star witness, Whitlock is nevertheless taken aback when he learns Grandpa has disappeared just before he is to testify.",2001-01-01,2.8,movie,4168,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25c8c-0a6c-11ed-98c8-4129adfcc95f,Long Night's Journey Into Day , ,2000-01-01,4,movie,4171,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25caa-0a6c-11ed-98c8-4129adfcc95f,Avalon , ,1990-01-01,3,movie,4174,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25cd2-0a6c-11ed-98c8-4129adfcc95f,Gray's Anatomy ,"The Empire is rebuilding the Death Star and planning a big attack on the Rebels. Meanwhile back on Tatooine, the evil Jabba the Hutt is causing trouble. He also has in his possession Han Solo, who's been frozen in carbonite in the last adventure, so in a land speeder, Luke Skywalker, Chewbacca and Princess Leia rush to Jabba's palace. After a treacherous ride over cliffs and rocks, you arrive. Leia is dressed as bounty hunter Boush. You rescue Han Solo, then you must defeat Bib Fortuna, survive the Rancor pit, treacherous rides on Skiffs, and send Jabba the Hutt to an early grave! Soon after you all travel to the exotic moon of Endor, while Lando Calrissian leads Rebel pilots into a full scale attack on the Empire. Luke and Leia must survive a fast and furious Speeder rides, avoiding trees. Then they meet Wicket and the rest of the Ewoks who help rid the Ewok Village of Imperial Troops. Luke, meanwhile, heads into the forest and allows himself to be captured and taken onboard the Death Star where he must engage into a lightsaber battle with Darth Vader, and even the Emperor himself! And then, Lando flies the Millennium Falcon into the Death Star and destroys the breaking point, which is the good news because the Death Star will now simultaneously combust. The bad news: you've got to zoom out of there at the speed of light, avoiding walls and small ceilings! If you are successful, the Death Star will once and for all be blown away into the heavens, and the Rebels will live happily ever after.",1996-01-01,3.6,movie,4175,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25cfa-0a6c-11ed-98c8-4129adfcc95f,Of Mice and Men ,"The game is set before the Battle of Yavin, while the Empire is still constructing the Death Star. The campaign goes through the events before this, on both the Rebel and Imperial side.",1939-01-01,3.5,movie,4178,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25d22-0a6c-11ed-98c8-4129adfcc95f,Reform School Girls , ,1986-01-01,5,movie,4180,Action|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25d4a-0a6c-11ed-98c8-4129adfcc95f,Tapeheads ,"This is the story of your greatest dream and worst nightmare. It's a story about visions and dreams, about sailing and wreckage. Natural Born Star is the story of Fred Robsahm.",1988-01-01,2,movie,4181,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25d68-0a6c-11ed-98c8-4129adfcc95f,"Bishop's Wife, The ", ,1947-01-01,4,movie,4184,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25d90-0a6c-11ed-98c8-4129adfcc95f,Lilies of the Field ,"Ex undercover UK cop turned police chief of a small town in the Canadian Rockies does what he must to defend his family from those in power whether it's the oilmen, the preachers or the gangsters.",1963-01-01,3.8,movie,4187,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25db8-0a6c-11ed-98c8-4129adfcc95f,"Greatest Story Ever Told, The ","Captain Hikaru Sulu of the U. S. S. Excelsior becomes embroiled in a series of conflicts involving the Klingons, the Romulans and the Interstellar Concordium in the Ensebaran Nebula.",1965-01-01,2.5,movie,4189,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25de0-0a6c-11ed-98c8-4129adfcc95f,Elmer Gantry ,"The game starts with Kyle Katarn from Jedi Knight and Dark Forces battling his way onto an asteroid that is being used by the Empire to attack a rebel outpost. Kyle then leaves and the focus shifts to his apprentice, Mara Jade, who completes several missions for the rebels before setting out to locate the missing Kyle.",1960-01-01,4,movie,4190,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25e08-0a6c-11ed-98c8-4129adfcc95f,Alfie ,TV show to find the Republic of Ireland's entry for the Eurovision. Winner is decided by public vote.,1966-01-01,3.2,movie,4191,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25e26-0a6c-11ed-98c8-4129adfcc95f,"Fantasticks, The ", ,1995-01-01,4,movie,4193,Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25e76-0a6c-11ed-98c8-4129adfcc95f,"Abominable Dr. Phibes, The ",A Czech fairy tale about a princess named Lada who runs away from home in a mouse fur disguise in order to escape an unwanted and forced marriage.,1971-01-01,3.8,movie,4195,Horror|Mystery
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25e9e-0a6c-11ed-98c8-4129adfcc95f,Real Life ,"Emily the chicken, lives in Hickville but dreams of Hollywood. Her chance comes when director J. Megga-Phone happens to drive past and gives her his card. She makes her way to Hollywood, and Megga-Phone's office, where she discovers a whole flock of hens with the same card and a completely uncaring Megga-Phone. She returns home to faithful Clem, and a chick with foolish notions.",1979-01-01,3,movie,4197,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25ec6-0a6c-11ed-98c8-4129adfcc95f,Battle Beyond the Stars , ,1980-01-01,3,movie,4198,Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25ee4-0a6c-11ed-98c8-4129adfcc95f,Double Impact ,"Hinchcliffe, the ruthless publisher of a sleazy New York tabloid, is concerned that the ethical journalistic policies of City Editor Randall have caused a drop in circulation. He pressures the newsman to run more sensational stories including resurrecting the twenty year old Vorhees Murder Case. Although the perpetrator's actions were ultimately judged justifiable, and she has been subsequently living an exemplary life in anonymity, Hunchcliffe insists Randall revisit the story. Randall assigns Isopod, an alcoholic degenerate, to dig up anything lurid that he find. The unprincipled reporter fraudulently insinuates himself into the Vorhees' home masquerading as a minister and gets the expose he sought. Yellow journalism triumphs, and a decent woman's name gets dragged through the mud again... with tragic consequences.",1991-01-01,3.2,movie,4200,Action
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25f0c-0a6c-11ed-98c8-4129adfcc95f,Fuzz , ,1972-01-01,3,movie,4202,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25f34-0a6c-11ed-98c8-4129adfcc95f,Harley Davidson and the Marlboro Man ,"Under the tutelage of Master Yoda, Luke Skywalker must perform a series of tasks to learn the ways of the Force and become a powerful Jedi.",1991-01-01,3.2,movie,4203,Action|Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25f5c-0a6c-11ed-98c8-4129adfcc95f,Losin' It ,"When Dresca - an injured Imperial pilot - is rescued by rebels after the Battle of Endor, she must choose between her loyalty to the Empire and the kindness of strangers she once thought of as monsters.",1983-01-01,1,movie,4204,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25f7a-0a6c-11ed-98c8-4129adfcc95f,Mermaids ,"Tyber Zaan, a crime lord, is freed from prison and creates an empire of crime and destruction named after himself. He then begins his wuest for control of the galaxy, destroying Rebels and Imperial alike.",1990-01-01,3.2,movie,4205,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25fa2-0a6c-11ed-98c8-4129adfcc95f,Navy Seals ,"This short chronicles the constant failure of an actor's relationship with women, and the surprising reason for it.",1990-01-01,2,movie,4207,Action|Adventure|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25fca-0a6c-11ed-98c8-4129adfcc95f,Manhunter ,"A series of animated YouTube shorts featuring comedic looks at BB-8, R2-D2, Chewbacca, and porgs, in promotion for the release of Star Wars: Episode VIII The Last Jedi.",1986-01-01,3.9,movie,4210,Action|Crime|Drama|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be25ff2-0a6c-11ed-98c8-4129adfcc95f,Reversal of Fortune ,"Abused and dominated by men in her youth, Belle Starr now out-rides, out-smokes, out-shoots, and out-gambles them as she makes her way around the Old West, usually wearing male garb. One man who's her equal is Larry Blackie with whom she has an on-again, off-again relationship which is often argumentative and sometimes violent. Together they become involved in a robbery which goes awry. Belle has to rescue Larry and though he's grateful, he now wants to go his own way. However, he expresses the hope that someday they'll once more cross paths and then ... who knows?",1990-01-01,3.8,movie,4211,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26010-0a6c-11ed-98c8-4129adfcc95f,Death on the Nile , ,1978-01-01,3,movie,4212,Crime|Mystery
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26038-0a6c-11ed-98c8-4129adfcc95f,Revenge of the Nerds , ,1984-01-01,2.9,movie,4214,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26060-0a6c-11ed-98c8-4129adfcc95f,Revenge of the Nerds II: Nerds in Paradise ,"An exploration of Gene Roddenberry's Star Trek vision of humanity. After 50 years of Star Trek, how far has humanity come? How much further can we go?",1987-01-01,2.1,movie,4215,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26088-0a6c-11ed-98c8-4129adfcc95f,4 Little Girls , ,1997-01-01,4.2,movie,4217,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be260a6-0a6c-11ed-98c8-4129adfcc95f,River's Edge ,"Presented as part of the STAR WARS: LAUNCH BAY experience at Disneyland and Disney's Hollywood Studios, ""Meet the Makers"" is a featurette exploring the past, present and future of the STAR WARS franchise, including interviews with the new generation of storytellers behind the Saga.",1986-01-01,3.5,movie,4218,Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be260ce-0a6c-11ed-98c8-4129adfcc95f,Girls Just Want to Have Fun ,An experimental film from Stan Brakhage in which a man and his dog ascend a wooded mountain.,1985-01-01,3.3,movie,4219,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be260f6-0a6c-11ed-98c8-4129adfcc95f,"Longest Yard, The ",A Jedi crash lands on a barren planet and is pursued by a mysterious Sith who seems to know him.,1974-01-01,3.4,movie,4220,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26114-0a6c-11ed-98c8-4129adfcc95f,Necessary Roughness ,"A geologist without personal fortune, Cyprien Mere has no hope of marrying Alice Walker, daughter of the owner of the richest diamond mine in South Africa. Despite the hostility of the ...",1991-01-01,2.6,movie,4221,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be2613c-0a6c-11ed-98c8-4129adfcc95f,Enemy at the Gates , ,2001-01-01,3.5,movie,4223,Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be26164-0a6c-11ed-98c8-4129adfcc95f,Exit Wounds ,"In a peaceful Ukrainian village, the school year is just ending in June 1941. Five young friends set out for a walking trip to Kiev, but their travels are brutally interrupted when they are suddenly attacked by German planes, in the first wave of the Nazi assault on the Soviet Union. When the village itself is attacked and occupied, most of the men flee to the hills to form a guerrilla unit. The others resist the Nazis as well as possible, but soon the village is placed under the command of a Nazi doctor who begins using the town's children as a source of constant blood transfusions for wounded German soldiers. Meanwhile, the small group of young persons tries desperately to take a supply of firearms to the guerrillas.",2001-01-01,2.8,movie,4224,Action|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be2618c-0a6c-11ed-98c8-4129adfcc95f,"Dish, The ","""Meghe Dhaka Tara"" tells the tragic story of the beautiful daughter of a middle-class refugee family from East Pakistan, living in the outskirts of Calcutta under modest circumstances. Neeta sacrifices everything for her family, including her personal happiness, her money, and her health, while her achievements are hardly ever recognized by the people around her.",2001-01-01,4,movie,4225,Comedy
